trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather
426,DRIVER-21,2025-09-09 23:39:55.566184,2025-09-10 00:14:55.566184,40.740303805800636,-74.04749303032426,40.54664923486252,-73.84001290096704,81.1,35,51.8,67.3,0,morning,clear
427,DRIVER-11,2025-09-09 10:25:28.083423,2025-09-09 11:40:28.083423,40.823224575131924,-74.1353877014006,40.540333945028294,-73.71809052376072,15.4,75,58.7,81.6,4,morning,storm
428,DRIVER-13,2025-09-06 17:47:08.098479,2025-09-06 18:22:08.098479,40.9781846897178,-73.88526179400816,40.59339504694619,-74.1280211808511,68.7,35,45.7,86.1,1,morning,storm
429,DRIVER-6,2025-09-08 11:57:34.137586,2025-09-08 13:29:34.137586,40.818838302690196,-73.80743548382094,40.6787373171515,-73.84253533094022,15.4,92,56.1,82,1,night,clear
430,DRIVER-16,2025-09-09 03:52:42.806931,2025-09-09 05:08:42.806931,40.95885000481747,-73.91244068497576,40.77471221009024,-73.94784844905683,13.7,76,26.8,57.8,2,night,storm
431,DRIVER-4,2025-09-13 08:13:54.011112,2025-09-13 09:34:54.011112,40.8004025481773,-73.9873484470012,40.665883369216516,-73.97722315109505,16.3,81,34.8,54.7,3,evening,fog
432,DRIVER-8,2025-09-12 07:57:19.312135,2025-09-12 08:58:19.312135,40.728023820725866,-73.81009424721232,40.72690397389684,-74.00568863421262,54.6,61,56.6,62.7,3,evening,storm
433,DRIVER-30,2025-09-06 21:04:32.714293,2025-09-06 22:27:32.714293,40.97565006793367,-74.13787243867732,40.848838435545,-73.876276665676,32.3,83,60.2,56.4,1,evening,clear
434,DRIVER-7,2025-09-12 20:47:40.406419,2025-09-12 21:48:40.406419,40.957472464927164,-73.88835185748623,40.896357667937046,-73.90123356832524,53.7,61,60.8,56.8,4,morning,snow
435,DRIVER-34,2025-09-07 11:14:26.371362,2025-09-07 11:40:26.371362,40.65537215448929,-73.87521411157496,40.7348345131776,-74.0313635178932,40.8,26,53,84,3,morning,storm
436,DRIVER-25,2025-09-11 10:09:52.275177,2025-09-11 11:33:52.275177,40.973158083542735,-74.11811922954699,40.622708738795986,-74.18292957491698,51.5,84,50.8,66.5,4,night,clear
437,DRIVER-39,2025-09-09 17:26:11.690076,2025-09-09 18:42:11.690076,40.83313543670823,-73.75416864459787,40.650744527890666,-73.92333426632614,39.1,76,38.8,61.5,2,night,clear
438,DRIVER-16,2025-09-08 03:05:08.150256,2025-09-08 03:48:08.150256,40.760136597441736,-73.91126821162575,40.64010545488625,-73.99559078636752,83.8,43,44.4,65.6,0,afternoon,rain
439,DRIVER-11,2025-09-10 18:40:58.614479,2025-09-10 19:13:58.614479,40.914702784339,-73.97976260027974,40.87644701361903,-73.95452074594188,35.8,33,52.4,89.3,3,night,clear
440,DRIVER-26,2025-09-07 15:39:55.249539,2025-09-07 17:12:55.249539,40.78778461819776,-74.05295412448976,40.88186058506044,-73.71162874057755,30.8,93,21,52.6,1,morning,clear
441,DRIVER-12,2025-09-11 11:31:22.725188,2025-09-11 12:17:22.725188,40.98242677513596,-74.15844453796822,40.857755590618574,-73.98307884605404,54.9,46,58.7,59.7,1,morning,storm
442,DRIVER-2,2025-09-10 07:09:55.355968,2025-09-10 07:20:55.355968,40.70886283539531,-73.87506804654612,40.9028050841682,-74.11977719249235,46.2,11,46.9,81.9,4,evening,fog
443,DRIVER-9,2025-09-10 19:17:50.323177,2025-09-10 20:26:50.323177,40.535914702023696,-73.96481824666107,40.972797579950196,-74.06576617679265,18.6,69,45.5,52.9,1,night,rain
444,DRIVER-8,2025-09-08 02:41:16.345163,2025-09-08 03:34:16.345163,40.742649629392155,-74.0812097356933,40.76847035269048,-74.04644081108086,32,53,27.6,52.7,2,morning,storm
445,DRIVER-49,2025-09-10 00:21:03.831948,2025-09-10 01:28:03.831948,40.71049799623701,-73.86286777844751,40.770940490072206,-73.8044249893754,63.5,67,44.3,66.1,1,morning,storm
446,DRIVER-38,2025-09-09 07:49:51.398633,2025-09-09 09:24:51.398633,40.82536249034016,-74.07694198079398,40.99649878474956,-73.83257139544688,31.3,95,53.5,58.7,4,evening,clear
447,DRIVER-12,2025-09-13 12:59:40.934864,2025-09-13 14:02:40.934864,40.689508740278725,-74.14023021918216,40.96225153950547,-74.084069586375,23,63,22.6,83.3,2,night,snow
448,DRIVER-50,2025-09-07 16:02:43.244594,2025-09-07 17:31:43.244594,40.72279642320021,-74.15553085706186,40.956468474553674,-74.18951122510569,31.7,89,44.3,75.4,1,evening,clear
449,DRIVER-3,2025-09-09 14:12:42.569979,2025-09-09 14:58:42.569979,40.81357111165191,-73.75010982693608,40.50912074030345,-73.7965567489846,55.5,46,31.9,79.1,0,morning,snow
450,DRIVER-6,2025-09-07 18:00:29.532626,2025-09-07 18:36:29.532626,40.58585453409482,-74.16023976601569,40.63182454748311,-74.01134610925806,25.2,36,43.5,63.7,3,morning,snow
451,DRIVER-47,2025-09-08 12:36:43.951852,2025-09-08 13:20:43.951852,40.64799057144159,-74.17840351806424,40.955356427342664,-73.76641357728818,68.1,44,22.1,79.4,2,morning,snow
452,DRIVER-49,2025-09-08 12:26:40.403305,2025-09-08 13:26:40.403305,40.689626411130554,-73.91758336762673,40.854797987121124,-73.99581058563098,34.4,60,66.6,77.7,2,night,snow
453,DRIVER-38,2025-09-11 10:23:00.103135,2025-09-11 11:35:00.103135,40.795434327985134,-73.77146250091995,40.634995695807945,-74.19411795084996,29.6,72,59.4,54.3,0,afternoon,clear
454,DRIVER-47,2025-09-13 12:07:37.001885,2025-09-13 13:42:37.001885,40.91253689724868,-73.85723127444408,40.64508132742213,-74.10013886776217,72.2,95,34.1,51.6,1,afternoon,clear
455,DRIVER-20,2025-09-07 15:08:22.257014,2025-09-07 16:46:22.257014,40.832768676194945,-73.85717411498135,40.50601462382845,-73.76867367757244,66.4,98,20.9,81.6,1,afternoon,clear
456,DRIVER-18,2025-09-10 14:23:14.807753,2025-09-10 15:40:14.807753,40.95339716315907,-73.90378766258371,40.98171805065893,-73.75057993741434,80.1,77,45,84.3,2,afternoon,fog
457,DRIVER-25,2025-09-08 03:20:53.912164,2025-09-08 03:33:53.912164,40.596625462221596,-73.84666334580686,40.83421807433901,-73.91702211766506,38.9,13,61.7,60,2,evening,storm
458,DRIVER-39,2025-09-10 18:51:20.405214,2025-09-10 19:33:20.405214,40.60826059851769,-74.07953153714291,40.970213464257775,-73.960543008898,67.6,42,52.7,86.6,1,night,rain
459,DRIVER-1,2025-09-12 09:05:29.183183,2025-09-12 09:46:29.183183,40.781232819313864,-73.89389704340171,40.835582158579655,-73.85463691340838,66.8,41,55.6,52.3,4,night,rain
460,DRIVER-40,2025-09-07 17:48:50.921498,2025-09-07 19:25:50.921498,40.58080858414291,-73.86782007939019,40.833331280152,-74.13660787801209,8.2,97,45.9,81.5,0,morning,rain
461,DRIVER-30,2025-09-09 04:19:30.890237,2025-09-09 04:38:30.890237,40.529626421494,-73.82431165342359,40.66083097408398,-73.79496207638368,41.3,19,23,60.2,2,evening,storm
462,DRIVER-43,2025-09-11 20:29:23.249467,2025-09-11 21:24:23.249467,40.846950883913856,-73.89386700185554,40.535951256494926,-73.98507390370071,75.8,55,62.9,74.9,0,evening,fog
463,DRIVER-2,2025-09-13 08:03:14.288773,2025-09-13 09:18:14.288773,40.64144504020696,-73.84528993816487,40.56619444007541,-73.8589175942619,79.5,75,67.3,61.4,3,evening,storm
464,DRIVER-30,2025-09-11 20:47:15.427769,2025-09-11 21:14:15.427769,40.68362993902616,-73.87081308121249,40.960348105839984,-74.07182100773446,29.6,27,65.1,86.9,4,evening,fog
465,DRIVER-31,2025-09-08 09:48:21.442535,2025-09-08 11:17:21.442535,40.9507309261938,-73.80284849631879,40.813773402147696,-73.8356466880018,65.1,89,49.1,70.2,3,afternoon,storm
466,DRIVER-2,2025-09-11 18:43:56.956924,2025-09-11 19:09:56.956924,40.9766467183875,-73.7058008989081,40.900235875592465,-73.99968315090595,63,26,64,56.5,4,afternoon,rain
467,DRIVER-13,2025-09-13 11:31:44.244733,2025-09-13 12:15:44.244733,40.81634240542089,-74.13959074297532,40.574812617643786,-74.03275559623395,23.7,44,68.2,66.1,1,afternoon,storm
468,DRIVER-48,2025-09-08 05:46:02.159545,2025-09-08 06:19:02.159545,40.64583816770165,-74.17166803801778,40.661813067425534,-74.05007210173792,30,33,57.5,55.1,3,afternoon,snow
469,DRIVER-18,2025-09-13 06:53:50.941061,2025-09-13 07:25:50.941061,40.79563933327586,-74.06338907266387,40.792982818714975,-73.97007032073411,62,32,58.9,72.8,2,night,fog
470,DRIVER-33,2025-09-13 01:20:01.668876,2025-09-13 02:33:01.668876,40.660411091375714,-73.9402202197069,40.66973834010727,-73.86409533490398,31.9,73,24,87.2,0,night,rain
471,DRIVER-8,2025-09-10 06:05:54.714047,2025-09-10 07:06:54.714047,40.63786708192322,-74.18888064763411,40.52545481780406,-74.04577689653702,21.1,61,30.2,83.8,2,evening,fog
472,DRIVER-46,2025-09-09 01:26:56.570646,2025-09-09 02:35:56.570646,40.60872561655067,-74.05827571696625,40.901701555024246,-73.95409856799806,82.1,69,24.3,64.2,2,evening,clear
473,DRIVER-25,2025-09-13 08:35:29.326758,2025-09-13 09:24:29.326758,40.70921461985316,-74.07088631511314,40.79186485470591,-74.04122577501218,15.2,49,21.5,89.6,3,night,rain
474,DRIVER-50,2025-09-08 21:20:03.380304,2025-09-08 21:48:03.380304,40.83383482779297,-73.75198329369266,40.75044549314797,-74.02826467122476,40.6,28,37.2,86.3,1,afternoon,rain
475,DRIVER-35,2025-09-06 19:03:15.479472,2025-09-06 19:32:15.479472,40.69277420513979,-73.92411287676553,40.79462540136538,-73.76447334285542,35.8,29,40,57.9,2,morning,storm
476,DRIVER-5,2025-09-12 20:43:26.618401,2025-09-12 21:24:26.618401,40.763959376792876,-73.87648077723188,40.90092369901219,-74.05937770693293,48.9,41,44.5,64.3,3,evening,storm
477,DRIVER-43,2025-09-07 10:59:24.677866,2025-09-07 12:12:24.677866,40.85287809706638,-73.75751095172629,40.54651921144617,-73.79028695405921,75.2,73,66,74.7,4,morning,clear
478,DRIVER-37,2025-09-11 21:38:33.625587,2025-09-11 22:42:33.625587,40.97776359368047,-74.00624076492184,40.527434745414084,-74.0965666585341,65.3,64,24.7,76.1,2,night,storm
479,DRIVER-1,2025-09-10 16:47:35.223176,2025-09-10 18:22:35.223176,40.67385356564951,-73.71978332228018,40.546445942491516,-73.94182097960316,35.6,95,69.8,55.6,0,afternoon,rain
480,DRIVER-28,2025-09-08 17:51:42.375255,2025-09-08 18:33:42.375255,40.6045137660918,-74.19152687871035,40.69563003634221,-74.05194298070771,35.8,42,27.7,73.4,3,evening,storm
481,DRIVER-27,2025-09-08 19:45:04.051271,2025-09-08 20:14:04.051271,40.92007052199072,-73.83978236171852,40.976126330097834,-73.92928475091954,73.9,29,64.8,78.3,1,afternoon,fog
482,DRIVER-20,2025-09-08 00:23:11.487431,2025-09-08 01:10:11.487431,40.617881707239675,-74.07961688748769,40.727410167019165,-74.06286443803077,30.3,47,26.9,56.2,2,night,clear
483,DRIVER-13,2025-09-10 12:39:01.158320,2025-09-10 12:56:01.158320,40.83483185438177,-74.1127762865951,40.78834961739231,-74.14919354252214,31.8,17,39,50.5,4,night,snow
484,DRIVER-7,2025-09-06 21:16:09.438119,2025-09-06 21:48:09.438119,40.661443525628364,-73.95911517801382,40.94539889889325,-73.86900240149623,9.9,32,56.5,67.8,3,afternoon,snow
485,DRIVER-16,2025-09-08 03:41:16.727279,2025-09-08 05:00:16.727279,40.501854742262054,-73.7715914871397,40.99739375758587,-73.75673698549282,46.4,79,67.4,69.7,1,evening,snow
486,DRIVER-41,2025-09-07 09:48:29.495628,2025-09-07 11:18:29.495628,40.66585986756228,-73.93065294851948,40.90845424042243,-73.95727014890237,39.3,90,33.1,75.4,2,evening,rain
487,DRIVER-46,2025-09-10 03:58:39.032446,2025-09-10 04:59:39.032446,40.76525511936987,-73.79640137645995,40.59591438964243,-74.10831731741352,48.3,61,49.5,75.5,3,afternoon,snow
488,DRIVER-29,2025-09-09 14:42:00.635447,2025-09-09 14:57:00.635447,40.95212193632425,-74.01617521745126,40.529808336238276,-74.02620922695509,83.2,15,29.8,58.7,2,morning,storm
489,DRIVER-2,2025-09-08 21:04:33.022970,2025-09-08 22:13:33.022970,40.64345312541326,-73.81122408733955,40.977078765759835,-73.72481686708983,54.4,69,23.4,55.6,0,night,snow
490,DRIVER-36,2025-09-12 19:12:39.393902,2025-09-12 19:43:39.393902,40.802202151284064,-74.06158825725944,40.68770363037249,-73.9856448808764,56,31,27.3,73.6,4,evening,fog
491,DRIVER-7,2025-09-07 20:06:17.740808,2025-09-07 21:16:17.740808,40.918205728837286,-74.02887695186082,40.81353057261032,-73.7889202818183,33.6,70,25.6,68.5,3,evening,rain
492,DRIVER-43,2025-09-12 08:02:46.017839,2025-09-12 09:40:46.017839,40.68215169131991,-73.74949523210324,40.66727845711571,-74.14340687662914,30.4,98,28.2,87.4,3,morning,clear
493,DRIVER-17,2025-09-11 14:37:17.959859,2025-09-11 15:27:17.959859,40.61722257386269,-73.8489096000057,40.53755173280132,-74.19788797304204,55.4,50,53.6,81.3,1,afternoon,snow
494,DRIVER-42,2025-09-12 11:14:15.156877,2025-09-12 12:31:15.156877,40.981308257883036,-73.72054197746195,40.532037591049075,-74.16547108063952,10.2,77,54.1,54.9,3,evening,clear
495,DRIVER-11,2025-09-11 18:39:46.779460,2025-09-11 19:11:46.779460,40.552866536883,-73.77057008464568,40.74473831835152,-74.15810465390658,55.4,32,54.5,64.7,0,afternoon,storm
496,DRIVER-17,2025-09-13 09:10:42.033509,2025-09-13 10:14:42.033509,40.86079590343809,-73.86143792536747,40.79944850711698,-74.15627232370599,47.7,64,31,54,0,morning,snow
497,DRIVER-48,2025-09-11 08:31:05.153138,2025-09-11 09:28:05.153138,40.60876018833655,-73.79906514441102,40.65241260167344,-73.76421821570823,36.3,57,23.8,55.9,3,morning,clear
498,DRIVER-30,2025-09-11 18:06:43.410220,2025-09-11 19:34:43.410220,40.6725101636638,-73.71125409683908,40.529940521823924,-74.18495018674551,33.9,88,25.6,83.6,3,evening,rain
499,DRIVER-17,2025-09-07 18:15:10.908082,2025-09-07 19:07:10.908082,40.84385164053693,-73.85841881098185,40.94740610783403,-73.78615750445206,7.1,52,47.5,86.8,1,afternoon,rain
500,DRIVER-21,2025-09-08 10:55:26.510174,2025-09-08 12:04:26.510174,40.5984134824426,-73.77246451323047,40.5015744509083,-73.8251206412194,24.1,69,56.2,61.7,3,morning,storm
501,DRIVER-38,2025-09-12 14:07:04.207272,2025-09-12 15:21:04.207272,40.897554398489376,-74.00974061303013,40.75265242096067,-73.77921931258014,72.4,74,64.4,69.6,4,morning,fog
502,DRIVER-48,2025-09-08 12:47:29.920185,2025-09-08 14:05:29.920185,40.56517072886927,-74.06047649024052,40.747844607500525,-73.72772506633747,38.3,78,43.5,63.6,2,afternoon,clear
503,DRIVER-48,2025-09-12 16:42:31.556073,2025-09-12 17:01:31.556073,40.74708513172703,-73.88357316427164,40.65119068076574,-74.0460362893058,62.4,19,22.9,86.6,0,afternoon,clear
504,DRIVER-5,2025-09-10 06:15:05.964807,2025-09-10 07:17:05.964807,40.77677119368458,-73.94992853075706,40.843657451938654,-73.70575085921881,62.2,62,59.1,57.9,3,night,fog
505,DRIVER-34,2025-09-09 06:32:16.531106,2025-09-09 06:58:16.531106,40.790462910858054,-73.96195169062824,40.91315808001456,-74.10063797084413,31.1,26,58.4,72.6,4,morning,rain
506,DRIVER-41,2025-09-09 18:31:59.449164,2025-09-09 18:59:59.449164,40.78488054808852,-73.82554331145371,40.772665842784,-73.95363822532643,39.5,28,67.8,79.5,1,afternoon,clear
507,DRIVER-47,2025-09-09 01:36:25.567458,2025-09-09 02:34:25.567458,40.849096115985766,-73.82101814446303,40.651222825839085,-74.11033987499356,40.8,58,69.6,51,0,morning,storm
508,DRIVER-38,2025-09-10 20:03:35.217318,2025-09-10 21:22:35.217318,40.59981041346358,-73.79984324963678,40.64771409729786,-74.14809028832326,51.1,79,39.3,58.2,0,morning,storm
509,DRIVER-36,2025-09-11 08:17:51.700044,2025-09-11 09:54:51.700044,40.59048591229818,-73.75945285904268,40.64794790415394,-73.73693394245831,27.1,97,64.4,86,0,afternoon,clear
510,DRIVER-11,2025-09-08 17:19:39.396399,2025-09-08 18:40:39.396399,40.635206097435265,-73.87719931069338,40.707920950327136,-73.86998698034213,10.1,81,22.5,80.5,3,evening,rain
511,DRIVER-15,2025-09-07 06:04:25.715625,2025-09-07 06:42:25.715625,40.7032420227754,-74.02159300955121,40.78756533514138,-73.75010320269257,32.6,38,61,72.4,0,evening,fog
512,DRIVER-39,2025-09-12 23:27:05.668456,2025-09-13 00:33:05.668456,40.70684883336949,-73.94477179183183,40.868560656428656,-73.76494895421379,83.3,66,55.8,84.1,0,morning,clear
513,DRIVER-29,2025-09-11 17:39:01.168096,2025-09-11 18:38:01.168096,40.91154889295426,-73.71057933491478,40.61791830801685,-73.99998939230308,78.4,59,57.5,86.1,2,morning,rain
514,DRIVER-34,2025-09-13 04:00:59.632755,2025-09-13 05:04:59.632755,40.88448716910504,-73.89696808976599,40.83557016324641,-74.02983753455703,72.9,64,69.5,51.6,1,evening,clear
515,DRIVER-21,2025-09-10 20:28:00.902758,2025-09-10 21:36:00.902758,40.82696740137896,-73.93839315922165,40.75611499105564,-74.0288250096479,40.5,68,49.7,53.9,1,evening,clear
516,DRIVER-7,2025-09-12 13:44:37.291244,2025-09-12 14:43:37.291244,40.53348754226281,-74.12677386018716,40.59380374601489,-73.87978323573867,79,59,53.7,75.4,0,night,snow
517,DRIVER-27,2025-09-09 10:42:20.143870,2025-09-09 11:37:20.143870,40.56561499785991,-74.14829029034037,40.64365924727569,-73.8548622440098,72.6,55,57.4,77.9,1,morning,rain
518,DRIVER-19,2025-09-10 00:34:46.170408,2025-09-10 01:29:46.170408,40.619327351131396,-73.75168024329639,40.87420046275287,-74.18956040912708,51.9,55,55.2,89.9,1,night,snow
519,DRIVER-15,2025-09-11 04:45:43.966188,2025-09-11 06:20:43.966188,40.8922090126367,-74.18421701278791,40.57625798144154,-73.74703034581317,27,95,31.3,50.9,3,afternoon,storm
520,DRIVER-21,2025-09-12 04:17:19.753868,2025-09-12 04:30:19.753868,40.54167593664549,-74.0330416610374,40.58381865581414,-73.8942811751602,77.6,13,50.2,69.9,1,evening,storm
521,DRIVER-34,2025-09-08 16:15:03.666730,2025-09-08 17:12:03.666730,40.78627526169794,-74.1723779665383,40.728703292056956,-73.98226941941391,48.3,57,37.1,88.7,1,night,rain
522,DRIVER-23,2025-09-11 06:50:19.157391,2025-09-11 08:12:19.157391,40.84045306370109,-73.72867176103946,40.75878704574678,-73.73073666624684,62.1,82,32.1,53.5,3,afternoon,fog
523,DRIVER-40,2025-09-10 00:20:28.419640,2025-09-10 00:41:28.419640,40.64398962165655,-74.08487175757604,40.85328841049352,-74.11634783089902,57.8,21,52.6,67.7,3,afternoon,rain
524,DRIVER-22,2025-09-11 19:56:49.515310,2025-09-11 21:11:49.515310,40.6712771842225,-73.85548178513034,40.5950769277276,-73.82505170141073,48.4,75,21.1,72.5,1,morning,storm
525,DRIVER-50,2025-09-10 19:13:41.227436,2025-09-10 19:45:41.227436,40.92444220832628,-73.93355825194101,40.78511680080237,-73.84579776196978,24,32,69.9,60.4,2,morning,clear
526,DRIVER-22,2025-09-11 23:19:20.528276,2025-09-12 00:38:20.528276,40.75763205950677,-73.79796145191978,40.77330145213223,-73.80928203742769,70.1,79,30.6,57.8,0,morning,storm
527,DRIVER-13,2025-09-11 19:41:49.136532,2025-09-11 21:14:49.136532,40.97668450124131,-74.1773372534537,40.66047586966911,-73.99619803683092,69.7,93,21.3,83.6,2,night,clear
528,DRIVER-45,2025-09-08 10:03:31.588017,2025-09-08 10:15:31.588017,40.63570439770518,-73.94949876032929,40.88629172925252,-74.16589414479859,70.7,12,63.9,90,1,afternoon,snow
529,DRIVER-6,2025-09-09 16:21:07.546663,2025-09-09 17:28:07.546663,40.76988638664075,-74.04710530233557,40.52739143221957,-74.13461202564973,16.1,67,30,58.4,1,afternoon,rain
530,DRIVER-46,2025-09-11 11:46:37.850759,2025-09-11 12:03:37.850759,40.56875149056164,-74.03771546379683,40.577939313468185,-73.74280616033067,38,17,21.5,55.8,4,morning,rain
531,DRIVER-24,2025-09-12 10:00:22.810145,2025-09-12 11:12:22.810145,40.54404080140514,-73.84175281804448,40.54439613671941,-74.03408389661021,46.1,72,64.5,65.4,4,evening,clear
532,DRIVER-38,2025-09-07 08:15:36.319640,2025-09-07 08:48:36.319640,40.74620367261162,-73.78549641131069,40.55283077889326,-74.04614839316255,66.2,33,20.7,85.1,2,evening,rain
533,DRIVER-40,2025-09-12 12:59:37.229729,2025-09-12 13:56:37.229729,40.856657248452734,-74.16280067558249,40.964982126646944,-74.17496921258446,29,57,55,81.2,4,afternoon,storm
534,DRIVER-49,2025-09-13 06:13:32.858579,2025-09-13 06:35:32.858579,40.87468129392524,-73.87773768279223,40.963597999635994,-73.76506584806548,45.1,22,53.2,69.5,1,evening,fog
535,DRIVER-46,2025-09-12 20:37:28.876548,2025-09-12 21:43:28.876548,40.97748765824758,-73.93387067905809,40.5469572623807,-74.06517397648425,78.7,66,24.2,78.6,1,night,fog
536,DRIVER-19,2025-09-13 02:31:52.383262,2025-09-13 03:35:52.383262,40.68839861022634,-73.74645927658435,40.872362221365606,-74.14552281376534,17.1,64,43.3,82.9,1,evening,snow
537,DRIVER-21,2025-09-12 00:09:49.831815,2025-09-12 01:23:49.831815,40.8920326335564,-73.74688858075748,40.89545824784994,-73.978652848731,12.9,74,42,62.3,4,morning,snow
538,DRIVER-48,2025-09-08 00:48:10.229116,2025-09-08 01:09:10.229116,40.97222591014187,-73.85475487108829,40.82113594471995,-73.79152138505857,68.6,21,58,62.7,1,afternoon,clear
539,DRIVER-29,2025-09-13 11:46:07.335667,2025-09-13 12:17:07.335667,40.60136373686428,-73.99913365885287,40.68426236495637,-73.80608964791755,32.3,31,55.9,73.7,4,evening,fog
540,DRIVER-48,2025-09-08 16:25:56.557611,2025-09-08 17:48:56.557611,40.733848291242246,-73.87216986038672,40.945721570766175,-74.09654711099284,45.2,83,23.1,70.6,0,evening,fog
541,DRIVER-45,2025-09-10 02:37:21.269806,2025-09-10 04:08:21.269806,40.675220793298266,-73.92380304505386,40.635044833223816,-73.9741930909328,72.9,91,30.3,77,4,morning,fog
542,DRIVER-11,2025-09-12 07:00:48.724022,2025-09-12 08:03:48.724022,40.58864387712388,-74.19100031116537,40.74839503351721,-74.10353748214229,64.9,63,46.1,51.8,3,morning,snow
543,DRIVER-26,2025-09-12 01:46:13.428837,2025-09-12 03:16:13.428837,40.61624085915044,-73.99219174558145,40.82341366407678,-74.05895000286176,58.4,90,31.5,76.7,0,evening,fog
544,DRIVER-16,2025-09-12 12:24:18.200581,2025-09-12 13:03:18.200581,40.774485793170896,-73.81435765507744,40.548802796543555,-73.97331857593676,8.7,39,65.5,89.7,4,afternoon,clear
545,DRIVER-21,2025-09-07 20:30:49.379664,2025-09-07 21:53:49.379664,40.512833637989715,-73.88368742519522,40.94135038585183,-73.71530995460928,13.5,83,27.3,80.3,3,afternoon,clear
546,DRIVER-19,2025-09-07 20:34:27.238522,2025-09-07 21:52:27.238522,40.62455079497089,-73.72308243623722,40.60828153226628,-74.12019744917671,59.5,78,29.1,56.6,1,evening,snow
547,DRIVER-13,2025-09-11 04:29:27.302587,2025-09-11 05:06:27.302587,40.639431989545464,-73.85496869879952,40.627505427625906,-73.7168836140018,32.7,37,60.7,88.1,0,morning,clear
548,DRIVER-6,2025-09-11 15:00:10.945784,2025-09-11 15:53:10.945784,40.85258866162409,-74.12499937736085,40.56148147635111,-73.83135817893321,82.9,53,61.7,52.7,1,afternoon,storm
549,DRIVER-7,2025-09-12 06:37:37.616988,2025-09-12 07:17:37.616988,40.8889605166726,-73.79387657719413,40.99338838710672,-74.04046603273436,21.2,40,62.2,85.7,3,evening,rain
550,DRIVER-28,2025-09-07 13:30:26.974443,2025-09-07 14:13:26.974443,40.679489190052884,-73.87633590991987,40.753508557559144,-73.70896957503409,59.3,43,44.3,86.4,3,morning,rain
551,DRIVER-46,2025-09-13 01:19:46.483182,2025-09-13 01:47:46.483182,40.85099617122515,-74.02300932899598,40.571864861413374,-74.15316129475518,60.2,28,64.3,82.6,4,night,storm
552,DRIVER-24,2025-09-12 10:33:25.458051,2025-09-12 11:19:25.458051,40.68989015828923,-74.15317093770304,40.84108283793263,-73.99096062885975,32.4,46,60.2,61.6,2,morning,rain
553,DRIVER-31,2025-09-08 20:53:53.308079,2025-09-08 21:10:53.308079,40.555861611306966,-73.94595949279818,40.619746244738586,-74.19498793748,63.9,17,38.7,63.3,0,morning,snow
554,DRIVER-25,2025-09-08 22:27:02.238635,2025-09-08 22:50:02.238635,40.76333407585014,-74.06670984168031,40.612845402231365,-73.96096536090396,27.7,23,46,68.1,3,afternoon,rain
555,DRIVER-9,2025-09-07 17:40:57.079769,2025-09-07 18:01:57.079769,40.564111553221444,-73.75165167387566,40.57313032090309,-73.7093037055751,61.3,21,31.3,80.5,2,afternoon,rain
556,DRIVER-40,2025-09-13 12:31:44.444644,2025-09-13 12:45:44.444644,40.520887023093955,-73.77380202547516,40.763935115341404,-74.04414034220659,52.6,14,68.8,63,0,night,fog
557,DRIVER-2,2025-09-13 14:56:27.354439,2025-09-13 15:41:27.354439,40.80079473265094,-74.16687515664472,40.96914474991246,-73.99234592966661,73.9,45,50.1,81.3,0,evening,storm
558,DRIVER-14,2025-09-08 01:50:40.647294,2025-09-08 02:48:40.647294,40.68460316978611,-73.76960675710643,40.58765008255661,-73.71808435236397,43.6,58,21.7,50.9,0,morning,clear
559,DRIVER-9,2025-09-09 09:00:03.000621,2025-09-09 09:49:03.000621,40.87966245668916,-73.89063456314774,40.970618849430565,-73.77912432730105,22.1,49,45.1,51,3,night,clear
560,DRIVER-18,2025-09-13 01:00:43.909419,2025-09-13 01:48:43.909419,40.614464810931395,-74.18735306137127,40.86763410927088,-73.82281119938642,11.4,48,28.4,70.4,2,night,storm
561,DRIVER-39,2025-09-08 20:31:02.750153,2025-09-08 21:37:02.750153,40.54077722319268,-73.89449411874493,40.92493282869524,-73.9704899017227,11.9,66,35.8,82.1,3,morning,storm
562,DRIVER-13,2025-09-11 02:19:23.162647,2025-09-11 02:31:23.162647,40.63656593586076,-74.13573955226936,40.69164764355738,-73.98121157725873,16.7,12,39.6,77.3,1,night,storm
563,DRIVER-8,2025-09-07 09:26:57.982144,2025-09-07 09:46:57.982144,40.66942202729373,-74.06531611178985,40.886805729104836,-73.776521822668,64.6,20,51.5,69.1,2,afternoon,snow
564,DRIVER-7,2025-09-13 10:41:42.232471,2025-09-13 11:25:42.232471,40.539587000646584,-74.0342083622778,40.907635823330715,-73.78879748417975,58.8,44,37.3,81.9,2,evening,rain
565,DRIVER-36,2025-09-07 09:29:11.564123,2025-09-07 10:24:11.564123,40.95221658472673,-74.14176765619156,40.991608470293286,-73.97143564096528,70.8,55,39.8,75.2,1,evening,fog
566,DRIVER-4,2025-09-10 18:36:59.776685,2025-09-10 19:39:59.776685,40.527018538541164,-73.90675241816271,40.919736964932355,-74.0175202388841,58.5,63,37.9,67.1,3,evening,clear
567,DRIVER-5,2025-09-09 10:37:49.768858,2025-09-09 11:57:49.768858,40.972515441714734,-74.06417610302321,40.90235575024319,-73.86546347737227,50.7,80,38.9,65.6,3,night,clear
